index,page,row,school_info,question_source,answer_source,question_url,answer_url,question_path,answer_path
66,11,7,"大莊國小 / 彰化縣 / 2年級 國語 / 110上 期中2 / 康軒",100299161a86b4747270.pdf,100299161a86b47474ea.pdf,https://www.tcool.cc/d/q/100299161a86b4747270.pdf,https://www.tcool.cc/d/a/100299161a86b47474ea.pdf,questions/Q_100299161a86b4747270.pdf,answers/A_100299161a86b47474ea.pdf
67,11,8,"舊館國小 / 彰化縣 / 2年級 國語 / 110上 期中2 / 康軒",100293261a976011ede9.pdf,100293261a976011f1e4.pdf,https://www.tcool.cc/d/q/100293261a976011ede9.pdf,https://www.tcool.cc/d/a/100293261a976011f1e4.pdf,questions/Q_100293261a976011ede9.pdf,answers/A_100293261a976011f1e4.pdf
68,11,9,"村上國小 / 彰化縣 / 2年級 國語 / 110上 期中2 / 康軒",100294861a2f95b8e939.pdf,100294861a2f95b8ec98.pdf,https://www.tcool.cc/d/q/100294861a2f95b8e939.pdf,https://www.tcool.cc/d/a/100294861a2f95b8ec98.pdf,questions/Q_100294861a2f95b8e939.pdf,answers/A_100294861a2f95b8ec98.pdf
69,11,10,"忠孝國小 / 高雄市 / 2年級 國語 / 110上 期中1 / 康軒",20002253b1140d249b5e.pdf,20002253a1140d249b5e.pdf,https://www.tcool.cc/d/q/20002253b1140d249b5e.pdf,https://www.tcool.cc/d/a/20002253a1140d249b5e.pdf,questions/Q_20002253b1140d249b5e.pdf,answers/A_20002253a1140d249b5e.pdf
70,12,1,"安和國小 / 新北市 / 2年級 國語 / 110上 期中1 / 康軒",20001916b1242e6de17e.pdf,20001916a1242e6de17e.pdf,https://www.tcool.cc/d/q/20001916b1242e6de17e.pdf,https://www.tcool.cc/d/a/20001916a1242e6de17e.pdf,questions/Q_20001916b1242e6de17e.pdf,answers/A_20001916a1242e6de17e.pdf
71,12,2,"新生國小 / 臺東縣 / 2年級 國語 / 110上 期中1 / 康軒",100434962de5fb5a16b5.pdf,100434962e1feee7f620.pdf,https://www.tcool.cc/d/q/100434962de5fb5a16b5.pdf,https://www.tcool.cc/d/a/100434962e1feee7f620.pdf,questions/Q_100434962de5fb5a16b5.pdf,answers/A_100434962e1feee7f620.pdf
72,12,3,"成功國小 / 彰化縣 / 2年級 國語 / 110上 期中1 / 康軒",100298962466c8b75ccd.pdf,100298962466c8b75ec7.pdf,https://www.tcool.cc/d/q/100298962466c8b75ccd.pdf,https://www.tcool.cc/d/a/100298962466c8b75ec7.pdf,questions/Q_100298962466c8b75ccd.pdf,answers/A_100298962466c8b75ec7.pdf
73,12,6,"永豐國小 / 彰化縣 / 2年級 國語 / 110上 期中1 / 康軒",1002908620602dda24df.pdf,1002908620602dda2783.pdf,https://www.tcool.cc/d/q/1002908620602dda24df.pdf,https://www.tcool.cc/d/a/1002908620602dda2783.pdf,questions/Q_1002908620602dda24df.pdf,answers/A_1002908620602dda2783.pdf
74,12,7,"舊館國小 / 彰化縣 / 2年級 國語 / 110上 期中1 / 康軒",100293261b173e4c14b8.pdf,100293261b173e4c22f4.pdf,https://www.tcool.cc/d/q/100293261b173e4c14b8.pdf,https://www.tcool.cc/d/a/100293261b173e4c22f4.pdf,questions/Q_100293261b173e4c14b8.pdf,answers/A_100293261b173e4c22f4.pdf
75,12,8,"大園國小 / 彰化縣 / 2年級 國語 / 110上 期中1 / 康軒",100292461b170f86de90.pdf,100292461b01ca542811.pdf,https://www.tcool.cc/d/q/100292461b170f86de90.pdf,https://www.tcool.cc/d/a/100292461b01ca542811.pdf,questions/Q_100292461b170f86de90.pdf,answers/A_100292461b01ca542811.pdf
